,file,L,a,b
26,tile-images/11005181_1556799634576954_1308582860_n.png,65.38796336291398,5.116276943035376,11.823135539139479
27,tile-images/11005215_1617068371863210_1191961721_n.png,39.634483315325085,9.437326668369014,4.03971737848357
28,tile-images/11007899_1400003993639932_1258436484_n.png,82.03389078268971,0.4517962311113179,-3.718362098473666
29,tile-images/11007964_803102483097798_745822037_n.png,47.62782874255785,14.49282799998009,23.58955203303367
30,tile-images/11017598_1570381809876083_1005734527_n.png,81.95722452462873,0.4574714341253036,-3.756319922036104
31,tile-images/11018372_774221972669866_103539970_n.png,77.05016951673733,-13.881182472156958,-18.3383485715497
32,tile-images/11024182_862056910507604_1932434907_n.png,34.832995067994055,16.80258336720744,-10.79370963440222
33,tile-images/11032888_403054626486169_1418485192_n.png,48.866759853992896,-0.8288695279694324,5.018878169978315
34,tile-images/11049270_1613334338881148_1229263435_n.png,62.60325985667832,1.970941679378078,0.3999971996898117
35,tile-images/11049304_1636866793203162_1748204782_n.png,70.59623071601078,6.0553118436465025,17.89726791605762
36,tile-images/11049412_1389089811407939_622667532_n.png,82.31369310341114,0.48011651950659756,-3.6175103870158547
37,tile-images/11055514_384156388437684_889408325_n.png,68.79163538041142,0.6107580947579837,0.005181568886494006
38,tile-images/11055542_1562823387329123_340752533_n.png,37.77235450318265,12.6842209722391,1.086367790558051
39,tile-images/11055576_1375437472780291_1494207600_n.png,55.46805081933646,-6.546710711904398,3.125701578093601
40,tile-images/11055769_455195727963762_558270139_n.png,46.68314228838296,10.87804519702154,29.246929217557966
41,tile-images/11056019_1630362363854503_1029287914_n.png,81.98475776029024,0.4721734672329542,-3.6802809473608264
42,tile-images/11078400_832368743501319_241438276_n.png,45.81935175407105,4.2732062939408575,2.4063761736972338
43,tile-images/11078676_1565197383739791_724904525_n.png,42.61427862085622,-0.835198123753625,-14.625730729160395
44,tile-images/11098213_1430137813948295_1230123200_n.png,56.468542569198924,6.181477120536243,11.585770979747274
45,tile-images/11098221_1473211766302540_394301615_n.png,31.407579757651725,5.322980285093908,-2.583720453810828
46,tile-images/11098475_825918314149429_1633626734_n.png,43.51422481113375,8.362689913202662,-4.619888611024035
47,tile-images/11098644_1428873360748295_2057153968_n.png,38.887216482002856,11.818498953072183,2.90954347071277
48,tile-images/11111253_795941653819394_229580809_n.png,61.78992954769787,2.238443247082441,1.274312468176189
49,tile-images/11117050_1561346564117198_112101203_n.png,44.48273720188396,4.1836463365078975,7.194197265735224
50,tile-images/11123694_676092245870884_500301603_n.png,54.257834503207704,6.683700520883184,-0.9712593023222269
51,tile-images/11137899_1501354626756105_212604867_n.png,55.237488602745834,2.5441471915462426,4.26995821329714
52,tile-images/11137945_804786459598485_962065124_n.png,72.5191250571852,3.900203057713337,-6.351866303769888
53,tile-images/11137971_959182887449094_116855862_n.png,42.031379437535385,9.846007852564322,-7.7244899721551
54,tile-images/11138051_886413614738434_1151052490_n.png,66.48269165264387,1.5396498493229853,0.008771697515617944
55,tile-images/11142356_1498324627083768_1804486582_n.png,77.10213403015723,-14.029561955468521,-18.307323844739795
56,tile-images/11186831_1590152391269232_54931411_n.png,33.74549284629808,16.77802622782804,-5.377868050983776
57,tile-images/11186908_464523330377592_232248525_n.png,56.38532628927985,6.98239961120152,7.359406073491855
58,tile-images/11189332_365415033656896_874000400_n.png,55.46805081933646,-6.546710711904398,3.125701578093601
59,tile-images/11190352_998238940187835_202294897_n.png,66.72114853641224,7.245904301920743,4.421690524648025
60,tile-images/11191320_458069704347871_169963191_n.png,43.341095019351904,6.009075857386401,0.5720759845167183
61,tile-images/11192819_829844603731945_496096805_n.png,58.16395236007716,4.860547525929654,7.996547444894084
62,tile-images/11192834_418769864963224_2060342568_n.png,49.396596774373045,9.42105749757458,11.3308097555059
63,tile-images/11203197_103691293298304_1032383684_n.png,37.37539267388761,3.961723507143986,-7.652482158158736
64,tile-images/11205770_357850734420624_1966126379_n.png,55.19847997914456,7.296171468378234,10.970274732473221
65,tile-images/11230373_891195930918577_2130076023_n.png,70.5026403698949,2.242405266758388,5.842468826701445
66,tile-images/11236088_688996214577530_365211189_n.png,47.53989009052461,9.014911859217511,3.0969884079101098
67,tile-images/11236335_588001668004830_13209147_n.png,70.67025692926683,-6.640221939524561,12.495198672977267
68,tile-images/11240305_987825061257747_766573880_n.png,54.92837712504843,3.6585399627591113,10.142780031325834
69,tile-images/11241528_1064464436901488_859213628_n.png,51.72609586819089,3.0666480608262576,-2.3825339059217616
70,tile-images/11242273_106176333048687_388500783_n.png,76.65418136920289,-13.433166052800484,-18.230427636992722
71,tile-images/11242605_473109472857360_1110832145_n.png,42.03186984813556,6.796394593322785,2.1557945418570132
72,tile-images/11244628_681231435356568_1259820646_n.png,38.48637145762758,4.1883701325026585,1.0223348936062648
73,tile-images/11246751_386078211580622_2083207371_n.png,49.52293732454644,11.220630361464561,11.855879708638442
74,tile-images/11250178_877569662290831_878250243_n.png,52.18058469575642,-2.8230679820257945,5.167548222383821
75,tile-images/11252808_1087200554640157_751520182_n.png,51.327819223220196,1.587887514635626,-0.4216307719544136
76,tile-images/11254035_1447957735517485_1775800912_n.png,39.22105990663917,3.0750256186031812,14.439078298629743
77,tile-images/11257139_1484494051852838_1760042805_n.png,82.6925708774005,0.4700603229739053,-3.8449815330749515
78,tile-images/11264670_1612687305663382_40343395_n.png,82.41805975787025,0.5163251791197285,-3.7625401903971425
79,tile-images/11272095_1634129000166951_510249603_n.png,45.19456634605242,8.66871495984073,-1.4280893630896685
80,tile-images/11282781_107601682906321_284282954_n.png,57.39134850846629,6.97894678659465,-11.20425042836736
81,tile-images/11311653_665817856883884_1379611553_n.png,48.44931157486946,14.07193104959315,1.889013898795821
82,tile-images/11312284_1565035477080714_171373836_n.png,53.82239602233162,0.8291604070645593,0.7721387632197082
83,tile-images/11350939_858403804229039_459785981_n.png,37.34471544415919,5.65598530659744,-0.9427648513671651
84,tile-images/11351780_472446152916690_392371415_n.png,58.875809638887404,5.059541718046135,6.992616537670408
85,tile-images/11356853_102434600095824_1840232168_n.png,45.525773681942354,6.769578982988616,10.886472351904654
86,tile-images/11371014_1644313899185077_1848790584_n.png,55.629242268753316,10.286521053565156,10.788529539614167
87,tile-images/11376577_847730631987312_1136975684_n.png,54.52661462396684,6.839347844390179,13.3470866265042
88,tile-images/11379329_1639438703004094_1512996295_n.png,54.220291251324596,17.635542684915382,11.512724972250151
89,tile-images/11386530_190152924691857_1513946268_n.png,28.285872991933203,-3.259079275118846,-0.1775263764848921
90,tile-images/11417354_845548778814047_1566674791_n.png,69.02607953844716,5.677531510005602,17.518856124625085
91,tile-images/11417465_1663045960648464_992117405_n.png,35.21585634271527,13.906045807639519,6.7388583758591425
92,tile-images/11417511_1687108384841365_1168604950_n.png,85.2688604787963,0.12386483807666754,-0.1793820444343632
93,tile-images/11418997_1855960094629258_658003818_n.png,55.61431285236466,7.341427383015107,6.488165170190561
94,tile-images/11419128_1623892391215695_1147703413_n.png,41.1625942040886,11.158604959751731,3.2810046396965804
95,tile-images/11419182_500038846827879_1852120376_n.png,35.4194864534888,13.758676669809734,10.620665934343629
96,tile-images/11821296_861348980580852_1317346894_n.png,44.19566000680288,6.198315367903516,4.199864003444586
97,tile-images/11821331_464606147055588_7700853_n.png,85.15112959835712,9.896374672316599,21.68049304797145
98,tile-images/11848975_551594524993950_693148815_n.png,82.26914930476377,0.5036476742982532,-3.6742138968282303
99,tile-images/11849423_1006745836037383_204568854_n.png,57.57297340080973,16.604732684594016,30.551014989061297
100,tile-images/11849457_388738974669558_587040236_n.png,54.954860846795725,0.5642232139040126,16.339667434020445
101,tile-images/11881880_900272720053739_1938905480_n.png,82.232147237751,0.3493608224383709,-3.427015458392676
102,tile-images/11887095_1667804350106573_561734514_n.png,48.04827629472029,11.214112320546242,-12.140427454590968
103,tile-images/11906174_1128150037214462_675752109_n.png,61.03978305252194,5.143713706101157,13.631787626191034
104,tile-images/11906334_859417667511752_198755492_n.png,23.2851723142677,7.456922295551607,10.307181861308218
105,tile-images/11909230_1486352428355155_531780524_n.png,87.09753738608143,4.219306796895844,2.1686557396705304
106,tile-images/11910297_1616101335319450_1522278381_n.png,40.706296722022564,4.0434505922087745,4.648167719851722
107,tile-images/11910306_1472854409685929_35362102_n.png,42.28259572352688,14.222530852377886,-2.6456063825811844
108,tile-images/11910412_757799207699965_1607671499_n.png,82.0012968818365,0.4719337724095841,-3.746759827844321
109,tile-images/11925715_1651911705065888_1427366263_n.png,35.759395971381224,10.17146110851779,0.8091368704774061
110,tile-images/11930777_494767370681879_1497597130_n.png,18.841593071698494,2.764938071555393,5.394198507780743
111,tile-images/11934629_1649981798577104_659751617_n.png,56.13749947132498,5.23954482219589,9.267894805529686
112,tile-images/11934749_407074476148287_1173812895_n.png,85.15112959835712,9.896374672316599,21.68049304797145
113,tile-images/11939338_753254964821266_284123561_n.png,38.27087115650762,8.930161422853766,-5.330066452067016
114,tile-images/11939430_925684174177864_477240146_n.png,45.95890297871438,1.1311164202211887,-14.031030712391118
115,tile-images/11950525_1626787264252990_693598590_n.png,23.21839067140637,4.332606258794468,2.6585449930334066
116,tile-images/12081149_188368114836165_1931880668_n.png,29.4139787198187,4.513720058642296,8.6136889557956
117,tile-images/12105151_1633691990253529_418493499_n.png,57.43157195580201,5.144550249235238,-0.9062438746206305
118,tile-images/12106188_1670077339938900_1808231465_n.png,20.505693421534133,8.341682912863378,-6.010895320518193
119,tile-images/12106258_1543943829229036_1571694429_n.png,48.73008254442702,6.30177203457662,7.24909175450777
120,tile-images/12120248_1685044548445587_2086320900_n.png,57.639831964440894,-0.3273026904608497,3.0126290000229927
121,tile-images/12142277_1636452233298210_835549079_n.png,46.08022871112318,12.922395500371898,16.656007803144636
122,tile-images/12145275_891364894280626_1787501391_n.png,48.902707778632376,12.64257169799124,35.434134305019086
123,tile-images/12145615_860871330694809_230947208_n.png,80.20180889614892,-12.428756496727111,-15.873415381769439
124,tile-images/12224163_658341654268210_2100731763_n.png,41.18729580189968,6.465404195023228,1.7479339108736713
125,tile-images/12237512_1655469698075098_199557780_n.png,50.38965926920602,4.51089979139163,-2.8615987046341207
126,tile-images/12237523_902749193137779_1137826535_n.png,38.81876637303051,15.42276763350517,34.584832304689705
127,tile-images/12269770_422574364605301_2128813409_n.png,28.38618558029534,12.788103636654778,7.286024392988111
128,tile-images/12269905_531355917019316_857065953_n.png,60.80478089126165,5.725904547343401,9.787905935920572
129,tile-images/12276894_535650056584085_1681572915_n.png,33.85035777801383,0.4713272065640519,-1.117973756054255
130,tile-images/12292667_531069413710031_1173174448_n.png,92.23593094012367,-2.461184179697354,-6.925504015256637
131,tile-images/12317705_1029335140420661_17605191_n.png,72.58016191183994,-0.45160222929795507,9.706296997296748
132,tile-images/12328102_1749456935275912_1853626263_n.png,30.977011119528253,34.72516979960486,12.06680264752713
133,tile-images/12338808_1076762365669821_327808271_n.png,53.34020225131018,3.498310526329737,7.209010766598316
134,tile-images/12346230_430930473769908_1191940028_n.png,51.67387528985377,19.475838525879723,7.59240493226248
135,tile-images/12353476_1649113608701642_1128020775_n.png,45.96739288516058,4.323123833245056,6.9694257994164195
136,tile-images/12356332_1085609738130390_1176730649_n.png,49.65458124952647,3.3889526801198855,1.69668941765677
137,tile-images/12357652_1726349994261357_1958295816_n.png,55.166209940823954,0.4945756225350149,-3.938338529376996
138,tile-images/12357846_1662572590694226_1096579538_n.png,33.95367809673046,8.664753629074859,18.905772095575355
139,tile-images/12362213_798408220287921_991147792_n.png,40.88217401924376,10.120447883609575,11.190644066506579
140,tile-images/12362376_721444107990328_1415792891_n.png,51.94260741842871,6.908008201954542,8.353164276263254
141,tile-images/12407139_184572751910335_794364703_n.png,39.368078577648845,2.416087451935508,3.116268669060761
142,tile-images/12407203_873945919392806_337012828_n.png,54.59659605150025,5.832954430035065,-6.55041053673358
143,tile-images/12407736_1711054782514769_316792169_n.png,82.5766410600371,0.2221948775822061,-3.2525858080074332
144,tile-images/12424718_1014053458656940_1466181705_n.png,48.74790757334416,2.0387252737093373,6.4914596207749025
145,tile-images/12446140_211914279157870_449856813_n.png,67.16517184744927,2.2184430913439406,35.59370944408614
146,tile-images/12479141_233488676987898_861678353_n.png,47.32256181373249,7.9868123379784,1.597201564404296
147,tile-images/12479287_709856875818296_1411825866_n.png,22.316885920796334,6.246844420791623,-10.29316781311315
148,tile-images/12501824_462433737214747_332177015_n.png,40.62189028262475,7.347261973840777,-9.299037153402054
149,tile-images/12519110_1698948677060189_875127329_n.png,45.66837567444854,-4.201529307209854,-0.8523284833491676
150,tile-images/12519174_947834185312645_1096700396_n.png,80.37791771122212,0.20308749705597995,-3.4790584645453646
151,tile-images/12523745_1545046522479989_476571414_n.png,42.20787625953611,6.2671691936840235,9.154981779957872
152,tile-images/12530768_1677541755825599_236309934_n.png,53.00571483965532,-2.659752688071229,-0.59890740385665
153,tile-images/12534115_1032456736820521_1366118210_n.png,47.26941108758072,7.844433595154992,14.733255284819716
154,tile-images/12534179_490246967843232_1750811920_n.png,47.724212376024276,2.4558719845414503,12.00198669288736
155,tile-images/12534576_1667128330241246_1810259652_n.png,53.99259643225334,5.524835826984454,14.307092195043886
156,tile-images/12543151_1693175660917836_13329479_n.png,70.01018231750346,-1.0480020453444157,-4.250821606412551
157,tile-images/12543290_743782945758728_2050232560_n.png,43.292445058479586,1.6630740617767452,2.795307412229486
158,tile-images/12552336_915909268484983_752663590_n.png,58.73712375597922,26.128608311326815,37.44798494855785
159,tile-images/12555993_758082880957962_1728145408_n.png,43.17256553965794,5.54348125201093,10.675763681648133
160,tile-images/12558834_1063288260388609_927826871_n.png,40.099128356857264,7.0322249658922695,4.2671577656001025
161,tile-images/12568194_1692213867658228_566157194_n.png,75.01592057470246,3.0288080942187428,1.6667747156346133
162,tile-images/12627872_1509017519401427_589370692_n.png,57.193033340145256,10.155939932052226,23.50979743136778
163,tile-images/12677231_555781161268990_624237079_n.png,54.75647874407844,1.619377654342793,1.6364590712606675
164,tile-images/12677454_668030543336958_788637468_n.png,37.03754041232215,8.488181399297659,-6.599555788438859
165,tile-images/12716711_211796359169684_218895908_n.png,51.92254091196455,9.880645093141265,18.621163337850753
166,tile-images/12717059_1041095185913910_792255181_n.png,52.39566200826393,0.29102326209210266,3.577948141149925
167,tile-images/12724662_216723062051618_230348688_n.png,37.50618279752786,1.9297224155688928,-4.397410433803743
168,tile-images/12728394_1699998633608449_903190752_n.png,31.045598672001802,9.51716475805779,-1.8227199276493733
169,tile-images/12729586_112949812428533_353211364_n.png,35.968035692473656,2.2827781172248605,5.22174037323949
170,tile-images/12747818_966379176733021_1722000684_n.png,49.73441818773196,8.170788195945788,3.4458584004862827
171,tile-images/12749867_180604918976061_233893509_n.png,36.46233109527182,6.938092638562652,7.176330458283327
172,tile-images/12750224_1682697885336197_879644877_n.png,48.93220919605972,50.40080891505484,31.99183495985989
173,tile-images/12750343_1103459806352386_1559934712_n.png,60.856851503975314,13.301802484123419,11.71886913271926
174,tile-images/12751339_998760913539055_1882290307_n.png,27.95474633771754,23.524087712485933,-3.6935380127791415
175,tile-images/12751503_1278519358831852_350831203_n.png,37.460825002958885,7.926701787747331,11.883049638305947
176,tile-images/12784100_1707618362856140_1968520067_n.png,62.216070741639854,-1.076152484383557,-1.1828226931548347
177,tile-images/12798141_762295530570883_1001581567_n.png,50.98949630369404,8.189544845613543,8.697803763805897
178,tile-images/12816841_953282814787412_144152025_n.png,31.78102692337766,9.63994869795716,2.7208042489240527
179,tile-images/12816942_447323425392163_986629195_n.png,60.18121110565907,-0.6256097642168424,-1.421469962321695
180,tile-images/12819143_1720173024867941_2110932528_n.png,68.58336196243518,1.8969609485745096,7.941605720379576
181,tile-images/12819152_975393325873949_1628194106_n.png,42.77994313797273,7.916722191757852,5.542702578825272
182,tile-images/12822491_891630317621328_166023845_n.png,57.28428948097334,0.07684146189989917,-13.493151351078831
183,tile-images/12825797_542189765943104_426076690_n.png,60.53237410625272,3.338907754478107,21.5073502190421
184,tile-images/12826022_1547663145533606_2098579971_n.png,56.781794790507575,4.763142368705247,13.015272122822063
185,tile-images/12826127_1047487998656571_1479482125_n.png,48.983976615475676,7.870614314462634,7.312182670388937
186,tile-images/12826134_587122924788583_1539953924_n.png,62.64096305467343,4.974916907657419,12.899783801593507
187,tile-images/12912540_818074378337327_1536008134_n.png,47.668180561964064,5.422218826980773,15.054901926062199
188,tile-images/12917952_1053975547989967_1748460257_n.png,43.46147640656846,2.5945584787116265,4.576251312917734
189,tile-images/12940219_213415365697750_263105866_n.png,72.9291854270052,0.5772583011577404,-2.682056555526714
190,tile-images/12940315_1218804308153213_1268179489_n.png,38.45295941428058,-10.273007508062832,9.749742299069144
191,tile-images/12960182_1080150752048119_166134105_n.png,57.72799322934543,1.645913739378082,-8.917429723363433
192,tile-images/12965259_878836408911379_1206874258_n.png,41.73015470603654,4.558827704090023,12.680467570193748
193,tile-images/12976343_1584997958477006_1041432279_n.png,28.716670065403232,7.487204857991673,4.561754923995392
194,tile-images/13099001_265226093964783_2814352955078082560_n.png,46.75534779368522,0.6657523523684229,-3.940428666091425
195,tile-images/13108562_1724755884461084_201737460_n.png,49.240864849017875,4.084298816195824,8.224806977000595
196,tile-images/13108969_523480507838067_1681838301_n.png,49.52539526131535,-2.8105922846580658,14.41191857448559
197,tile-images/13116802_1611456542505222_513990266_n.png,43.44161366416139,7.231227910590424,14.963169460629322
198,tile-images/13117862_1759448390956591_1648077813_n.png,38.419086896579934,8.406077041682163,14.581463249559873
199,tile-images/13117921_1021505151238202_446169651_n.png,40.012065423208206,-3.625392497485154,9.170807827078486
200,tile-images/13126853_869841069812229_1063500707_n.png,55.68882684058097,1.412028710531544,3.499903613535742
201,tile-images/13129766_1626287734365211_818692676_n.png,46.331586796240536,4.140638446698251,4.3526062491374935
202,tile-images/13150962_498290347031981_2059006828_n.png,70.60526695212224,-11.093274638586944,8.436675150006131
203,tile-images/13150997_268376376844583_1521941676_n.png,37.16728337683884,4.437089761159894,8.525799207594162
204,tile-images/13151324_270111020002444_868566996_n.png,64.44901008206813,-0.8698141065282289,22.423742617062832
205,tile-images/13183319_1138857979491567_276452415_n.png,38.19644740294014,3.8622507219407596,10.774738669045696
206,tile-images/13188161_104937463256110_974682561_n.png,47.61956392237692,1.8602635295087473,13.827198334849857
207,tile-images/13329104_1073869332651177_1240320705_n.png,44.63833308808145,-1.2760468755640693,-0.9902372936747277
208,tile-images/13534490_1154936894559325_7513009050477395968_n.png,34.344763264437,5.768287267854225,9.665547201939837
209,tile-images/13643024_281884005521541_1969450637_n.png,39.794471650634684,10.388706289435095,14.466581068199694
210,tile-images/13649193_329094640762443_831489846_n.png,43.39310123180325,1.5895669879165766,4.770613160138141
211,tile-images/13686949_602440119959638_1157115595_n.png,39.81545804273996,-0.12440299731473287,1.5687759133178532
212,tile-images/13694804_407911672736665_843254416_n.png,40.21802268433876,-2.4757156392916597,7.098317836861002
213,tile-images/13696849_1141633672562133_1758115829_n.png,65.4664151084493,5.679398821837965,4.647228752642258
214,tile-images/13712369_725619004254868_230079545_n.png,45.12533462906254,1.085001584170972,-2.5463684167714917
215,tile-images/13714076_1052383188170678_2118133033_n.png,58.88851602324832,-2.8498353283363462,-0.3037790424334637
216,tile-images/13722261_1593934574239293_768361409_n.png,66.01014367959995,0.9533313528332517,-1.4777643636806657
217,tile-images/13731372_501507726640465_7103999_n.png,47.70086906131188,-1.9709091258684577,-2.86164155573584
218,tile-images/13734458_1219271861439906_1941676578_n.png,52.1658709269601,6.36904709734845,7.097994100748988
219,tile-images/13736830_1048228558618745_589667428_n.png,57.85898889858339,-3.6669083550914756,1.9951401122175048
220,tile-images/13739635_262896280769553_1465763775_n.png,48.34759843347442,3.9877845819910203,-28.433911817171847
221,tile-images/13740895_161975214225265_659015976_n.png,39.98216905729945,-6.598459132674643,10.318530181549564
222,tile-images/13741378_1213380978706465_1444733201_n.png,58.85492054879303,2.850739152328156,8.738001690479104
223,tile-images/13743533_163709157371549_648053771_n.png,68.35523992540891,-10.013986438000407,-3.8774694873920676
224,tile-images/13767506_1663468377310094_2146437773_n.png,39.81030590776212,5.8494249600134545,8.709606318140057
225,tile-images/13774426_319741798364854_528972601_n.png,45.99702467687124,1.956102905413509,1.401799002033873
226,tile-images/13774801_1078503915565293_26290244_n.png,59.929834152784785,0.01965017538428384,-2.9684276700282566
227,tile-images/13827211_1828217040740366_2130098765_n.png,45.88479492401701,-2.2947751913717114,17.667581141803318
228,tile-images/14063514_331085683948518_582429287_n.png,56.79727542689702,-0.2752237774322873,13.895334840518853
229,tile-images/14134748_329723550705598_1202456331_n.png,39.22827659434622,25.134959593862014,2.013975551387773
230,tile-images/14272199_207084943038995_1125311700_n.png,49.52556439099353,-9.345237640923056,4.953851675625534
231,tile-images/14276456_131937690593508_2078490163_n.png,38.37533068189961,3.7618701791090143,6.417113216557309
232,tile-images/14288010_1742068296044868_604166424_n.png,46.15632282032571,3.9175916886476716,7.534653760305944
233,tile-images/14288131_1410289159277871_367594930_n.png,33.42200704223708,5.180206038436626,8.253917993509948
234,tile-images/14294730_900166550087809_855928477_n.png,37.69549883999839,4.222095548249437,7.99990434419382
235,tile-images/14334697_1156816804380304_1657422032_n.png,51.375018007776255,-5.193482444684481,-3.0286214745725544
236,tile-images/14350825_1794612907430151_2808018359352819712_n.png,45.709146414880614,2.3609434720982705,0.20982482616717021
237,tile-images/14360206_339992909672978_62210322_n.png,46.88917484911258,23.771573702523693,23.688594821723516
238,tile-images/14374063_1194911417249480_4904973654145630208_n.png,62.23190279986458,-7.203813526665065,16.616500678421836
239,tile-images/14482852_159997484451434_7887976862402478080_n.png,41.14681576033288,4.11883820623188,-2.5214994323012974
240,tile-images/14498856_738120833004435_7852467180900712448_n.png,33.17246232344437,5.188702861255832,13.739366853895033
241,tile-images/14574067_1064041853672966_4635372896208814080_n.png,40.53648188695567,-1.448497395286906,-4.494977434527939
242,tile-images/14624783_1782817932001694_1405351932482027520_n.png,50.32328295533316,12.658850767354961,32.08289714269493
243,tile-images/14705136_1119796824735805_2013880504050253824_n.png,47.6667889832912,3.6016448743770524,9.359925492505042
244,tile-images/1515111_471984069660729_1275938831_n.png,45.92794045405795,1.7832586924468683,2.7193153748870293
245,tile-images/15258768_383983878609617_5316077993754361856_n.png,43.69399802060005,-0.45205304681969466,11.454831114609824
246,tile-images/15276710_196851947443241_1585547869501259776_n.png,30.321593021593046,4.5147877238111365,11.945000257314273
247,tile-images/15276738_149306675549150_1799880301078380544_n.png,53.701030229922196,6.606116014255645,18.692928065494026
248,tile-images/15306517_1724166091235950_3220847433273573376_n.png,48.84969000687199,6.700309591071187,1.373677591074043
249,tile-images/15337120_349062938796313_5960262159748300800_n.png,46.70622991245022,6.656865395352011,10.561216680645337
250,tile-images/1538452_778442625574096_1245350042_n.png,56.12501250793036,9.295660357098447,-0.3947806503567955
251,tile-images/15403462_1857806237797832_4540858498728067072_n.png,45.82615891677165,1.2106932964301014,-1.5541875341169176
252,tile-images/15876200_237682096656870_329615727533228032_n.png,91.6998605665409,0.8519105298805845,4.705439551968392
253,tile-images/16122851_405332829819401_7185968671234195456_n.png,75.68300515947794,1.4788769135207038,6.253804001983758
254,tile-images/16123658_179559975859365_2116777561001295872_n.png,48.40142988738538,10.010090126243334,-22.17099467128643
255,tile-images/16228810_577123942493447_8467218717699211264_n.png,47.512098850652166,4.306173319700275,-1.808963755047076
256,tile-images/16228844_1217820044939160_4803536615492288512_n.png,35.01658587276692,6.374235869238208,7.642734359246679
257,tile-images/16229469_159838264514773_7431645078352822272_n.png,66.44014401964023,-4.4369882489786185,-6.6254103279788135
258,tile-images/16230395_1197834473665744_3059795063140777984_n.png,43.13760739946078,15.928709004372273,15.434824972354617
259,tile-images/16230558_240204666435404_5141266798968045568_n.png,44.52950484542255,7.6420885605902935,15.269760726341032
260,tile-images/16230795_479778039076963_2339488103678345216_n.png,43.876242420065154,10.469049535460774,4.143880818990026
261,tile-images/16464301_984214268375527_1252422509442105344_n.png,43.157349096685465,7.881088169085744,10.660958440731449
262,tile-images/16464309_694047217443952_5923603132113223680_n.png,36.4081132556555,7.735029646873474,12.23832440202508
263,tile-images/16464417_688928097947507_8977654617093439488_n.png,42.908052098668485,4.162583625878111,7.46223640389257
264,tile-images/16464448_1367571519982451_344774574086291456_n.png,36.42969664152696,6.266102508673202,1.535402110477093
265,tile-images/16465212_1881242455465279_2514061778183258112_n.png,47.14274006184891,8.566825558404105,5.209201780501337
266,tile-images/16465683_163619260800601_9028618157861896192_n.png,22.93004364190033,0.5882929796614536,-9.23649115497145
267,tile-images/16583736_1786902861630316_6001602585771900928_n.png,48.53604461933866,2.524428451189397,7.589277677148064
268,tile-images/16585558_717012795140218_8591365275671068672_n.png,28.579738416486833,2.7798952691148133,3.8059367771177945
269,tile-images/16908036_404396799913003_3709938139775631360_n.png,52.325223959376,5.067354457001304,20.2393454302979
270,tile-images/17265951_261616544291826_4813186852955619328_n.png,48.88877994214175,8.46288708009052,9.934473378246478
